date,slot,start,end,issue_hour,price_yuan_per_kwh,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,charge_kwh,discharge_kwh,energy_before_kwh,energy_after_kwh,load_kwh,pv_kwh,forecast_net_kwh,net_supply_kwh,emergency_kwh,dump_kwh,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,delta_grid_kw
2025-06-21,102,17:00,17:10,12,0.9462,249.063975473,236.063330092,0,13.0006453803,0,0,10800,10800,555.834533333,413.2071,194.108786581,236.063330092,0,93.435896759,235.664333592,0,12.3012106589,6.15060532943,-6.15060532943,0,229.513728263,-78.003872282
2025-06-21,103,17:10,17:20,12,0.9742,295.001195292,294.482240767,0,0.518954525354,0,0,10800,10800,577.104133333,364.309133333,245.36478163,294.482240767,0,81.6872407666,287.390164453,0,0.5055654986,0.2527827493,-0.2527827493,0,287.137381704,-3.11372715212
2025-06-21,104,17:20,17:30,12,0.9862,312.271159532,306.234155167,0,6.03700436505,0,0,10800,10800,580.711666667,291.74375,265.249204496,306.234155167,0,17.2662385004,307.961817531,0,5.95369370481,2.97684685241,-2.97684685241,0,304.984970678,-36.2220261903
2025-06-21,105,17:30,17:40,12,0.976,380.497763093,380.497763093,0,0,0,0,10800,10800,608.20135,254.731183333,318.742246095,380.497763093,0,27.0275964267,371.365816779,0,0,0,0,0,371.365816779,0
2025-06-21,106,17:40,17:50,12,1.0742,414.327556838,414.327556838,0,0,0,0,10800,10800,600.725483333,218.404566667,380.186729342,414.327556838,0,32.0066401714,445.070661555,0,0,0,0,0,445.070661555,0
2025-06-21,107,17:50,18:00,12,1.2313,448.123090855,448.123090855,0,0,0,15.6545780418,10800,10782.6060244,558.251666667,172.35,428.502036667,463.777668896,0,77.8760022298,551.773961769,0,0,0,0,0,551.773961769,0
2025-06-21,108,18:00,18:10,18,1.2561,0,0,0,0,0,487.952829623,10782.6060244,10240.4362137,545.747133333,143.3881,453.075131593,487.952829623,0,85.5937962894,0,0,0,0,0,0,0,0
2025-06-21,109,18:10,18:20,18,1.2447,510.444436335,510.444436335,0,0,0,24.167433159,10240.4362137,10213.5835102,549.500533333,112.875783333,497.636513108,534.611869494,0,97.9871194937,635.350189906,0,0,0,0,0,635.350189906,0
2025-06-21,110,18:20,18:30,18,1.2545,199.353912198,199.353912198,0,0,0,383.694903449,10213.5835102,9787.2558397,557.131666667,75.45,542.371573774,583.048815648,0,101.367148981,250.089482853,0,0,0,0,0,250.089482853,0
2025-06-21,111,18:30,18:40,18,1.2522,585.445058991,585.445058991,0,0,0,16.6732580127,9787.2558397,9768.72999746,576.138566667,46.0094,564.942344028,602.118317004,0,71.9891503374,733.094302869,0,0,0,0,0,733.094302869,0
2025-06-21,112,18:40,18:50,18,1.2881,0,0,0,0,0,612.953295176,9768.72999746,9087.6707806,605.7608,20.3061166667,573.64604895,612.953295176,0,27.498611843,0,0,0,0,0,0,0,0
2025-06-21,113,18:50,19:00,18,1.3466,0,0,0,0,0,605.779916381,9087.6707806,8414.58198462,642.12,1.29375,580.272999714,605.779916381,35.0463336189,0,0,0,0,0,0,235.966964256,235.966964256,0
2025-06-21,114,19:00,19:10,18,1.3523,0,0,0,0,0,623.243652732,8414.58198462,7722.08903714,667.4907,0,591.576718586,623.243652732,44.247047268,0,0,0,0,0,0,299.176410102,299.176410102,0
2025-06-21,115,19:10,19:20,18,1.3445,0,0,0,0,0,662.43588454,7722.08903714,6986.04916543,617.790566667,0.54365,632.687535228,662.43588454,0,45.1889678729,0,0,0,0,0,0,0,0
2025-06-21,116,19:20,19:30,18,1.3483,0,0,0,0,0,690.897236002,6986.04916543,6218.38556987,548.913333333,0,653.170894844,690.897236002,0,141.983902668,0,0,0,0,0,0,0,0
2025-06-21,117,19:30,19:40,18,1.349,0,0,0,0,0,619.630893243,6218.38556987,5529.9067996,582.087566667,0,591.298146576,619.630893243,0,37.5433265762,0,0,0,0,0,0,0,0
2025-06-21,118,19:40,19:50,18,1.3473,0,0,0,0,0,600.101557969,5529.9067996,4863.12729075,581.777783333,0.0390333333333,576.215474713,600.101557969,0,18.362807969,0,0,0,0,0,0,0,0
2025-06-21,119,19:50,20:00,18,1.3482,0,0,0,0,0,651.849583333,4863.12729075,4138.84997593,531.603333333,0,628.167916667,651.849583333,0,120.24625,0,0,0,0,0,0,0,0
2025-06-21,120,20:00,20:10,18,1.3513,0,0,0,0,0,664.876112169,4138.84997593,3400.09874019,558.039433333,0,639.154929669,664.876112169,0,106.836678836,0,0,0,0,0,0,0,0
2025-06-21,121,20:10,20:20,18,1.34,0,0,0,0,0,647.762029232,3400.09874019,2680.36315215,620.867533333,0.0028,614.531639232,647.762029232,0,26.8972958989,0,0,0,0,0,0,0,0
2025-06-21,122,20:20,20:30,18,1.3489,0,0,0,0,0,641.514166667,2680.36315215,1967.56963363,660.021666667,0,600.3295,641.514166667,18.5075,0,0,0,0,0,0,124.82383375,124.82383375,0
2025-06-21,123,20:30,20:40,18,1.3952,0,0,0,0,0,661.253083402,1967.56963363,1232.84398541,646.97075,0,629.696668197,661.253083402,0,14.2823334019,0,0,0,0,0,0,0,0
2025-06-21,124,20:40,20:50,18,1.2226,654.960504968,654.960504968,0,0,0,29.5595868682,1232.84398541,1200,585.61215,0.0002,644.18024875,684.520091836,0,98.9081418362,800.754713374,0,0,0,0,0,800.754713374,0
2025-06-21,125,20:50,21:00,18,0.9332,668.772416667,668.772416667,0,0,0.477333333333,0,1200,1200.4296,526.72,0,626.120416667,668.295083333,0,141.575083333,624.098419233,0,0,0,0,0,624.098419233,0
2025-06-21,126,21:00,21:10,18,0.9068,643.963035,643.963035,0,0,0.298193333333,0,1200.4296,1200.697974,535.7851,0,615.6352625,643.664841667,0,107.879741667,583.945680138,0,0,0,0,0,583.945680138,0
2025-06-21,127,21:10,21:20,18,0.9371,654.3701325,654.3701325,0,0,0,0,1200.697974,1200.697974,581.51715,0,627.430059167,654.3701325,0,72.8529825,613.210251166,0,0,0,0,0,613.210251166,0
2025-06-21,128,21:20,21:30,18,0.9371,679.904166667,679.904166667,0,0,0.153627654321,0,1200.697974,1200.83623889,618.915,0,640.432333333,679.750539012,0,60.8355390123,637.138194583,0,0,0,0,0,637.138194583,0
2025-06-21,129,21:30,21:40,18,0.9871,640.915579167,640.915579167,0,0,0,0.752615,1200.83623889,1200,619.241283333,0,616.7488425,641.668194167,0,22.4269108333,632.647768195,0,0,0,0,0,632.647768195,0
2025-06-21,130,21:40,21:50,18,0.7764,585.136085667,585.136085667,0,0,0,0,1200,1200,576.779466667,0,566.158234167,585.136085667,0,8.356619,454.299656912,0,0,0,0,0,454.299656912,0
2025-06-21,131,21:50,22:00,18,0.4209,1352.13158333,1352.13158333,0,0,812.159833333,0,1200,1930.94385,528.28,0,512.122166667,539.97175,0,11.69175,569.112183425,0,0,0,0,0,569.112183425,0
2025-06-21,132,22:00,22:10,18,0.3859,1311.74092833,1311.74092833,0,0,808.743638333,0,1930.94385,2658.8131245,526.873733333,0,478.397615833,502.99729,23.8764433333,0,506.200824244,0,0,0,0,46.0695974117,552.270421656,0
2025-06-21,133,22:10,22:20,18,0.4368,528.7684075,528.7684075,0,0,24.0815183333,0,2658.8131245,2680.486491,544.741083333,0,482.8044175,504.686889167,40.0541941667,0,230.966040396,0,0,0,0,87.47836006,318.444400456,0
2025-06-21,134,22:20,22:30,18,0.4198,1353.34908333,1353.34908333,0,0,807.1875,0,2680.486491,3406.955241,552.865,0,511.61275,546.161583333,6.70341666667,0,568.135945183,0,0,0,0,14.0704715833,582.206416767,0
2025-06-21,135,22:30,22:40,18,0.4186,1364.9045425,1364.9045425,0,0,803.437695833,0,3406.955241,4130.04916725,546.83985,0,531.571209167,561.466846667,0,14.6269966667,571.34904149,0,0,0,0,0,571.34904149,0
2025-06-21,136,22:40,22:50,18,0.4241,1383.58621,1383.58621,0,0,804.829003333,0,4130.04916725,4854.39527025,541.7929,0,550.252876667,578.757206667,0,36.9643066667,586.778911661,0,0,0,0,0,586.778911661,0
2025-06-21,137,22:50,23:00,18,0.4237,1402.07158333,1402.07158333,0,0,814.11175,0,4854.39527025,5587.09584525,531.731666667,0,556.491916667,587.959833333,0,56.2281666667,594.057729858,0,0,0,0,0,594.057729858,0
2025-06-21,138,23:00,23:10,18,0.4248,1370.6272325,1370.6272325,0,0,809.999129167,0,5587.09584525,6316.0950615,499.822716667,0,528.6958775,560.628103333,0,60.8053866667,582.242448366,0,0,0,0,0,582.242448366,0
2025-06-21,139,23:10,23:20,18,0.424,1362.75110583,1362.75110583,0,0,812.845581667,0,6316.0950615,7047.656085,486.82905,0,517.513295833,549.905524167,0,63.0764741667,577.806468873,0,0,0,0,0,577.806468873,0
2025-06-21,140,23:20,23:30,18,0.422,1367.06158333,1367.06158333,0,0,808.172333333,0,7047.656085,7775.011185,498.216666667,0,520.235,558.88925,0,60.6725833333,576.899988167,0,0,0,0,0,576.899988167,0
2025-06-21,141,23:30,23:40,18,0.424,1361.616195,1361.616195,0,0,824.272813333,0,7775.011185,8516.856717,504.095166667,0,501.873145,537.343381667,0,33.248215,577.32526668,0,0,0,0,0,577.32526668,0
2025-06-21,142,23:40,23:50,18,0.4271,629.818671667,629.818671667,0,0,6.9196875,0,8516.856717,8523.08443575,532.219016667,0,576.78726,622.898984167,0,90.6799675,268.995554669,0,0,0,0,0,268.995554669,0
2025-06-21,143,23:50,24:00,18,0.4276,739.673583333,739.673583333,0,0,11.7978333333,0,8523.08443575,8533.70248575,606.023333333,0,704.165,727.87575,0,121.852416667,316.284424233,0,0,0,0,0,316.284424233,0
2025-09-23,0,00:00,00:10,0,0.4248,1464.84040333,1464.84040333,0,0,833.333333333,0,8535.9867975,9285.9867975,570.184333333,0,606.353026667,631.50707,0,61.3227366667,622.264203336,0,0,0,0,0,622.264203336,0
2025-09-23,1,00:10,00:20,0,0.4245,1445.85649167,1445.85649167,0,0,833.333333333,0,9285.9867975,10035.9867975,560.318183333,0,591.223645,612.523158333,0,52.204975,613.766080712,0,0,0,0,0,613.766080712,0
2025-09-23,2,00:20,00:30,0,0.4269,597.501308333,597.501308333,0,0,15.570225,0,10035.9867975,10050,564.766666667,0,554.689833333,581.931083333,0,17.1644166667,255.073308527,0,0,0,0,0,255.073308527,0
2025-09-23,3,00:30,00:40,0,0.4272,590.5990175,590.5990175,0,0,0,0,10050,10050,598.508916667,0,560.949708333,590.5990175,7.90989916667,0,252.303900276,0,0,0,0,16.89554462,269.199444896,0
2025-09-23,4,00:40,00:50,0,0.4271,600.852436667,600.852436667,0,0,0,0,10050,10050,606.51065,0,568.274335833,600.852436667,5.65821333333,0,256.6240757,0,0,0,0,12.0831145733,268.707190274,0
2025-09-23,5,00:50,01:00,0,0.4285,588.279916667,588.279916667,0,0,0,0,10050,10050,589.77,0,557.597083333,588.279916667,1.49008333333,0,252.077944292,0,0,0,0,3.19250354167,255.270447833,0
2025-09-23,6,01:00,01:10,0,0.4311,590.283356667,590.283356667,0,0,0,0,10050,10050,597.35335,0,553.546865833,590.283356667,7.06999333333,0,254.471155059,0,0,0,0,15.23937063,269.710525689,0
2025-09-23,7,01:10,01:20,0,0.4302,579.9321375,579.9321375,0,0,0,0,10050,10050,579.971666667,0,556.016004167,579.9321375,0.0395291666666,0,249.486805553,0,0,0,0,0.0850272374999,249.57183279,0
2025-09-23,8,01:20,01:30,0,0.4279,590.22975,590.22975,0,0,0,0,10050,10050,552.68,0,564.893083333,590.22975,0,37.54975,252.559310025,0,0,0,0,0,252.559310025,0
2025-09-23,9,01:30,01:40,0,0.4312,603.176643333,603.176643333,0,0,0,0,10050,10050,584.05335,0,581.583175833,603.176643333,0,19.1232933333,260.089768605,0,0,0,0,0,260.089768605,0
2025-09-23,10,01:40,01:50,0,0.4333,614.8281675,614.8281675,0,0,0,0,10050,10050,601.861616667,0,587.2452325,614.8281675,0,12.9665508333,266.405044978,0,0,0,0,0,266.405044978,0
2025-09-23,11,01:50,02:00,0,0.4311,613.307583333,613.307583333,0,0,0,0,10050,10050,590.606666667,0,571.676583333,613.307583333,0,22.7009166667,264.396899175,0,0,0,0,0,264.396899175,0
2025-09-23,12,02:00,02:10,0,0.4293,576.551758333,576.551758333,0,0,0,0,10050,10050,604.56305,0,545.5291525,576.551758333,28.0112916667,0,247.513669852,0,0,0,0,60.1262375625,307.639907415,0
2025-09-23,13,02:10,02:20,0,0.4324,580.403543333,580.403543333,0,0,0,0,10050,10050,607.79955,0,545.903331667,580.403543333,27.3960066667,0,250.966492137,0,0,0,0,59.2301664133,310.196658551,0
2025-09-23,14,02:20,02:30,0,0.4367,599.217916667,599.217916667,0,0,0,0,10050,10050,594.986666667,0,573.71825,599.217916667,0,4.23125,261.678464208,0,0,0,0,0,261.678464208,0
2025-09-23,15,02:30,02:40,0,0.4348,622.374513333,622.374513333,0,0,0,0,10050,10050,598.5124,0,594.450003333,622.374513333,0,23.8621133333,270.608438397,0,0,0,0,0,270.608438397,0
2025-09-23,16,02:40,02:50,0,0.4335,630.843616667,630.843616667,0,0,0,0,10050,10050,587.279766667,0,602.264320833,630.843616667,0,43.56385,273.470707825,0,0,0,0,0,273.470707825,0
2025-09-23,17,02:50,03:00,0,0.4357,630.962833333,630.962833333,0,0,0,0,10050,10050,567.005,0,596.54825,630.962833333,0,63.9578333333,274.910506483,0,0,0,0,0,274.910506483,0
2025-09-23,18,03:00,03:10,0,0.4374,607.394785697,607.394785697,0,0,0,0,10050,10050,578.479933333,0,581.000146667,607.394785697,0,28.9148523633,265.674479264,0,0,0,0,0,265.674479264,0
2025-09-23,19,03:10,03:20,0,0.4371,601.036015,601.036015,0,0,0,0,10050,10050,591.051966667,0,584.353735,601.036015,0,9.98404833333,262.712842157,0,0,0,0,0,262.712842157,0
2025-09-23,20,03:20,03:30,0,0.4356,618.51,618.51,0,0,0,0,10050,10050,586.85,0,598.666,618.51,0,31.66,269.422956,0,0,0,0,0,269.422956,0
2025-09-23,21,03:30,03:40,0,0.4353,617.965876629,617.965876629,0,0,0,0,10050,10050,582.173583333,0,588.988265148,617.965876629,0,35.7922932961,269.000546097,0,0,0,0,0,269.000546097,0
2025-09-23,22,03:40,03:50,0,0.436,604.3761425,604.3761425,0,0,0,0,10050,10050,602.753333333,0,582.773305833,604.3761425,0,1.62280916667,263.50799813,0,0,0,0,0,263.50799813,0
2025-09-23,23,03:50,04:00,0,0.4378,611.174833333,611.174833333,0,0,0,0,10050,10050,623.128333333,0,591.13375,611.174833333,11.9535,0,267.572342033,0,0,0,0,26.1662115,293.738553533,0
2025-09-23,24,04:00,04:10,0,0.4401,620.545351624,620.545351624,0,0,0,0,10050,10050,595.523,0.000316666666667,597.422515791,620.545351624,0,25.0226682906,273.10200925,0,0,0,0,0,273.10200925,0
2025-09-23,25,04:10,04:20,0,0.4389,632.149273221,632.149273221,0,0,0,0,10050,10050,591.470933333,0,603.231390833,632.149273221,0,40.6783398876,277.450316017,0,0,0,0,0,277.450316017,0
2025-09-23,26,04:20,04:30,0,0.4364,631.951833333,631.951833333,0,0,0,0,10050,10050,616.071666667,0,606.579333333,631.951833333,0,15.8801666667,275.783780067,0,0,0,0,0,275.783780067,0
2025-09-23,27,04:30,04:40,0,0.4393,629.006557136,629.006557136,0,0,0,0,10050,10050,604.900766667,0.00446666666667,601.550703455,629.006557136,0,24.110257136,276.32258055,0,0,0,0,0,276.32258055,0
2025-09-23,28,04:40,04:50,0,0.4422,619.311694167,619.311694167,0,0,0,0,10050,10050,600.415816667,0,599.512731667,619.311694167,0,18.8958775,273.85963116,0,0,0,0,0,273.85963116,0
2025-09-23,29,04:50,05:00,0,0.4395,614.661083333,614.661083333,0,0,0,0,10050,10050,618.123333333,0,594.816333333,614.661083333,3.46225,0,270.143546125,0,0,0,0,7.608294375,277.7518405,0
2025-09-23,30,05:00,05:10,0,0.4333,594.322445319,594.322445319,0,0,0,0,10050,10050,625.22745,0.0621833333333,577.574244167,594.322445319,30.8428213475,0,257.519915557,0,0,0,0,66.8209724493,324.340888006,0
2025-09-23,31,05:10,05:20,0,0.4439,622.378586667,622.378586667,0,0,0,0,10050,10050,614.908133333,0,601.744629167,622.378586667,0,7.47045333333,276.273854621,0,0,0,0,0,276.273854621,0
2025-09-23,32,05:20,05:30,0,0.4301,651.80334518,651.80334518,0,0,0,0,10050,10050,592.946666667,0,627.12075,651.80334518,0,58.8566785131,280.340618762,0,0,0,0,0,280.340618762,0
2025-09-23,33,05:30,05:40,0,0.3713,1434.26803085,1434.26803085,0,0,833.333333333,0,10050,10800,584.844066667,0.866016666667,573.02089,600.934697513,0,16.9566475134,532.543719853,0,0,0,0,0,532.543719853,0
2025-09-23,34,05:40,05:50,0,0.5708,649.216176005,649.216176005,0,0,0,0,10800,10800,666.913433333,0,626.675460833,649.216176005,17.697257328,0,370.572593264,0,0,0,0,50.507972414,421.080565678,0
2025-09-23,35,05:50,06:00,0,0.9099,-0,0,0,0,0,817.278118554,10800,9891.91320161,790.623333333,0,778.77875,817.278118554,0,26.654785221,-0,0,0,0,0,0,0,0
2025-09-23,36,06:00,06:10,6,0.9368,0,0,0,0,0,817.553212135,9891.91320161,8983.52074368,818.5693,24.7972166667,784.073962218,817.553212135,0,23.7811288022,0,0,0,0,0,0,0,0
2025-09-23,37,06:10,06:20,6,0.8758,0,0,0,0,0,742.186279048,8983.52074368,8158.86932251,805.328916667,62.6691,711.99961794,742.186279048,0.473537618838,0,0,0,0,0,0,2.07362123289,2.07362123289,0
2025-09-23,38,06:20,06:30,6,0.8759,0,0,0,0,0,690.375156855,8158.86932251,7391.7858149,798.7,108.23125,649.728770445,690.375156855,0.0935931450226,0,0,0,0,0,0,0.409891178627,0.409891178627,0
2025-09-23,39,06:30,06:40,6,0.8601,0,0,0,0,0,670.571357695,7391.7858149,6646.70652857,792.88475,162.300733333,627.834296336,670.571357695,0,39.9873410284,0,0,0,0,0,0,0,0
2025-09-23,40,06:40,06:50,6,0.8442,0,0,0,0,0,623.281273144,6646.70652857,5954.17178063,792.525433333,207.643283333,590.260024539,623.281273144,0,38.3991231442,0,0,0,0,0,0,0,0
2025-09-23,41,06:50,07:00,6,0.8334,9.02797558501,9.02797558501,0,0,0,547.953866494,5954.17178063,5345.33415119,798.175,251.9625,522.738313075,556.981842079,0,10.7693420791,7.52391485255,0,0,0,0,0,7.52391485255,0
2025-09-23,42,07:00,07:10,6,0.8092,464.622693959,464.622693959,0,0,0,39.1609561121,5345.33415119,5301.82197774,802.713666667,317.990833333,453.481301561,503.783650071,0,19.0608167376,375.972683952,0,0,0,0,0,375.972683952,0
2025-09-23,43,07:10,07:20,6,0.7972,446.839020273,446.839020273,0,0,0,28.7060686013,5301.82197774,5269.92634596,797.702983333,372.394633333,412.086851593,475.545088874,0,50.2367388743,356.220066962,0,0,0,0,0,356.220066962,0
2025-09-23,44,07:20,07:30,6,0.7644,410.278908614,410.278908614,0,0,0,12.2108451423,5269.92634596,5256.35874024,776.751666667,415.43125,358.189593718,422.489753756,0,61.1693370894,313.617197744,0,0,0,0,0,313.617197744,0
2025-09-23,45,07:30,07:40,6,0.6899,314.150336524,314.150336524,0,0,0,0,5256.35874024,5256.35874024,767.8137,482.345433333,261.337205202,314.150336524,0,28.6820698571,216.732317168,0,0,0,0,0,216.732317168,0
2025-09-23,46,07:40,07:50,6,0.86,0,0,0,0,0,352.697001176,5256.35874024,4864.47318338,914.973616667,557.2434,310.209302173,352.697001176,5.03321549044,0,0,0,0,0,0,21.6428266089,21.6428266089,0
2025-09-23,47,07:50,08:00,6,1.1617,0,0,0,0,0,502.053923041,4864.47318338,4306.63549111,1116.84333333,625.51875,452.312896425,502.053923041,0,10.7293397075,0,0,0,0,0,0,0,0
2025-09-23,48,08:00,08:10,6,1.1683,0,0,0,0,0,485.724487996,4306.63549111,3766.94161556,1110.83115,686.60415,433.02886745,485.724487996,0,61.4974879963,0,0,0,0,0,0,0,0
2025-09-23,49,08:10,08:20,6,1.0956,0,0,0,0,0,422.296514965,3766.94161556,3297.7232656,1078.2838,737.98415,353.853734894,422.296514965,0,81.9968649646,0,0,0,0,0,0,0,0
2025-09-23,50,08:20,08:30,6,1.0849,0,0,0,0,0,381.483344809,3297.7232656,2873.85288248,1105.995,783.10625,297.382603753,381.483344809,0,58.594594809,0,0,0,0,0,0,0,0
2025-09-23,51,08:30,08:40,6,1.061,0,0,0,0,0,317.080492927,2873.85288248,2521.54122367,1100.01358333,832.848833333,237.10391732,317.080492927,0,49.9157429271,0,0,0,0,0,0,0,0
2025-09-23,52,08:40,08:50,6,1.043,0,0,0,0,0,229.905096199,2521.54122367,2266.09111678,1077.07055,900.053566667,171.497020599,229.905096199,0,52.8881128655,0,0,0,0,0,0,0,0
2025-09-23,53,08:50,09:00,6,1.036,0,0,0,0,0,182.06645016,2266.09111678,2063.79506105,1071.26166667,967.975,115.93689273,182.06645016,0,78.7797834937,0,0,0,0,0,0,0,0
2025-09-23,54,09:00,09:10,6,1.0147,0,0,0,0,0,156.240093948,2063.79506105,1890.19495666,1091.95571667,1003.42518333,105.579548939,156.240093948,0,67.7095606151,0,0,0,0,0,0,0,0
2025-09-23,55,09:10,09:20,6,0.9922,0,0,0,0,0,147.541783411,1890.19495666,1726.25964176,1101.97161667,1026.57788333,79.6543175785,147.541783411,0,72.1480500775,0,0,0,0,0,0,0,0
2025-09-23,56,09:20,09:30,6,0.97,0,0,0,0,0,119.310951776,1726.25964176,1593.69191757,1097.40333333,1051.04375,30.603160969,119.310951776,0,72.9513684425,0,0,0,0,0,0,0,0
2025-09-23,57,09:30,09:40,6,0.9422,0,0,0,0,0,59.0359884761,1593.69191757,1528.09637482,1104.64821667,1070.56755,-9.92117365316,59.0359884761,0,24.9553218094,0,0,0,0,0,0,0,0
2025-09-23,58,09:40,09:50,6,0.9569,0,0,0,0,0,42.0547433026,1528.09637482,1481.36888226,1094.52926667,1080.55083333,-24.334511615,42.0547433026,0,28.0763099693,0,0,0,0,0,0,0,0
2025-09-23,59,09:50,10:00,6,0.9977,0,0,0,0,0,34.3461210487,1481.36888226,1443.20652554,1075.99333333,1081.29375,-24.3586954256,34.3461210487,0,39.6465377154,0,0,0,0,0,0,0,0
2025-09-23,60,10:00,10:10,6,0.9919,0,0,0,0,0,21.7378427099,1443.20652554,1419.05336697,1087.84853333,1084.45956667,-56.8163823504,21.7378427099,0,18.3488760433,0,0,0,0,0,0,0,0
2025-09-23,61,10:10,10:20,6,0.9588,0,0,0,0,0,0,1419.05336697,1419.05336697,1081.40831667,1127.32188333,-106.063612473,0,0,45.9135666667,0,0,0,0,0,0,0,0
2025-09-23,62,10:20,10:30,6,0.9549,0,0,0,0,48.4738099226,0,1419.05336697,1462.6797959,1056.01833333,1189.95,-151.932847133,-48.4738099226,0,85.4578567441,0,0,0,0,0,0,0,0
2025-09-23,63,10:30,10:40,6,0.9839,0,0,0,0,72.3350658953,0,1462.6797959,1527.78135521,1062.82386667,1209.61291667,-171.693888428,-72.3350658953,0,74.4539841047,0,0,0,0,0,0,0,0
2025-09-23,64,10:40,10:50,6,0.799,0,0,0,0,95.5254880199,0,1527.78135521,1613.75429442,1078.94911667,1206.76218333,-186.734225881,-95.5254880199,0,32.2875786468,0,0,0,0,0,0,0,0
2025-09-23,65,10:50,11:00,6,0.5025,695.876482651,695.876482651,0,0,833.333333333,0,1613.75429442,2363.75429442,1078.42666667,1226.6125,-204.213692965,-137.456850682,0,10.7289826511,349.677932532,0,0,0,0,0,349.677932532,0
2025-09-23,66,11:00,11:10,6,0.4662,689.821173385,689.821173385,0,0,833.333333333,0,2363.75429442,3113.75429442,1059.52243333,1297.46415,-229.266992909,-143.512159948,0,94.4295567188,321.594631032,0,0,0,0,0,321.594631032,0
2025-09-23,67,11:10,11:20,6,0.5007,667.030490707,667.030490707,0,0,833.333333333,0,3113.75429442,3863.75429442,1051.78291667,1368.28143333,-263.394693128,-166.302842626,0,150.19567404,333.982166697,0,0,0,0,0,333.982166697,0
2025-09-23,68,11:20,11:30,6,0.4827,619.549661514,619.549661514,0,0,833.333333333,0,3863.75429442,4613.75429442,1071.92,1399.95625,-304.452638798,-213.783671819,0,114.252578181,299.056621613,0,0,0,0,0,299.056621613,0
2025-09-23,69,11:30,11:40,6,0.4785,601.863261431,601.863261431,0,0,833.333333333,0,4613.75429442,5363.75429442,1100.67261667,1396.61316667,-336.137515294,-231.470071902,0,64.4704780976,287.991570595,0,0,0,0,0,287.991570595,0
2025-09-23,70,11:40,11:50,6,0.4662,531.742738079,531.313096727,0,0.429641352175,833.333333333,0,5363.75429442,6113.75429442,1061.92536667,1405.90181667,-391.27911464,-302.020236607,0,41.9562133935,247.898464492,0,0.200298798384,0.100149399192,-0.100149399192,0,247.798315093,-2.57784811305
2025-09-23,71,11:50,12:00,6,0.4432,477.88378932,444.124736822,0,33.7590524984,833.333333333,0,6113.75429442,6863.75429442,982.281666667,1435.59375,-463.491146529,-389.208596512,0,64.1034868218,211.798095427,0,14.9620120673,7.48100603366,-7.48100603366,0,204.317089393,-202.554314991
2025-09-23,72,12:00,12:10,12,0.4411,502.561191968,430.266049138,0,72.2951428304,833.333333333,0,6863.75429442,7613.75429442,969.259883333,1448.39858333,-454.729534051,-403.067284196,0,76.0714158045,221.679741777,0,31.8893875025,15.9446937513,-15.9446937513,0,205.735048026,-433.770856983
2025-09-23,73,12:10,12:20,12,0.4551,482.753524655,0,0,482.753524655,383.354265493,0,7613.75429442,7958.77313337,988.307533333,1430.21156667,-445.229609332,-383.354265493,0,58.5497678407,219.70112907,0,219.70112907,109.850564535,-109.850564535,0,109.850564535,-2896.52114793
2025-09-23,74,12:20,12:30,12,0.4463,474.11018719,428.069492908,0,46.0406942825,780.530537887,0,7958.77313337,8661.25061747,993.071666667,1414.08125,-428.55142567,-352.461044979,0,68.5485383539,211.595376543,0,20.5479618583,10.2739809291,-10.2739809291,0,201.321395614,-276.244165695
2025-09-23,75,12:30,12:40,12,0.4113,508.566912251,486.851303714,0,21.7156085367,833.333333333,0,8661.25061747,9411.25061747,980.425766667,1440.88828333,-409.385865982,-346.482029619,0,113.980487047,209.173571009,0,8.93162979116,4.46581489558,-4.46581489558,0,204.707756113,-130.29365122
2025-09-23,76,12:40,12:50,12,0.5682,25.5110079766,0,0,25.5110079766,311.40642937,0,9411.25061747,9691.5164039,1015.2652,1424.444,-374.471801013,-311.40642937,0,97.7723706298,14.4953547323,0,14.4953547323,7.24767736617,-7.24767736617,0,7.24767736617,-153.06604786
2025-09-23,77,12:50,13:00,12,0.8279,0,0,0,0,270.914293093,0,9691.5164039,9935.33926768,1068.08833333,1355.85625,-328.567591575,-270.914293093,0,16.8536235737,0,0,0,0,0,0,0,0
2025-09-23,78,13:00,13:10,12,0.8636,0,0,0,0,195.2738331,0,9935.33926768,10111.0857175,1042.24721667,1314.15813333,-294.356046654,-195.2738331,0,76.6370835663,0,0,0,0,0,0,0,0
2025-09-23,79,13:10,13:20,12,0.8416,0,0,0,0,185.914172088,0,10111.0857175,10278.4084724,1013.40418333,1292.3498,-290.32960064,-185.914172088,0,93.031444579,0,0,0,0,0,0,0,0
2025-09-23,80,13:20,13:30,12,0.8618,0,0,0,0,186.257399116,0,10278.4084724,10446.0401316,1019.27166667,1267.88125,-290.216128771,-186.257399116,0,62.3521842177,0,0,0,0,0,0,0,0
2025-09-23,81,13:30,13:40,12,0.8623,0,0,0,0,146.843538602,0,10446.0401316,10578.1993163,1026.99023333,1232.42641667,-248.971741211,-146.843538602,0,58.5926447316,0,0,0,0,0,0,0,0
