date,period,interval,price_yuan_per_kwh,load_kwh,pv_kwh,forecast_load_kwh,forecast_pv_kwh,net_q80_kwh,grid_plan_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,emergency_kwh,surplus_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-08-02,52,8:30-8:40,1.061,564.5572,949.2626,574.124875,828.421795238095,-153.04502728937723,0.0,79.10266927655675,0.0,1339.8643644230788,1411.0567667719797,0.0,305.6027307234433,0.0,0.0,0.0
2025-08-02,53,8:40-8:50,1.043,629.6819833333333,1012.5241666666667,625.5990291666667,884.8967434065935,-152.85324725274756,0.0,69.92286282051282,0.0,1411.0567667719797,1473.9873433104412,0.0,312.9193205128206,0.0,0.0,0.0
2025-08-02,54,8:50-9:00,1.036,747.6949999999999,1063.75,708.4704166666666,936.9052884615382,-113.08865384615376,0.0,33.28891025641008,0.0,1473.9873433104412,1503.9473625412102,0.0,282.76608974359,0.0,0.0,0.0
2025-08-02,55,9:00-9:10,1.0147,701.5502333333334,1087.66915,699.9457458333333,966.5771882783883,-141.07430444139197,0.0,53.29522733516501,0.0,1503.9473625412102,1551.9130671428588,0.0,332.82368933150155,0.0,0.0,0.0
2025-08-02,56,9:10-9:20,0.9922,663.1650166666666,1141.5183,688.8080541666666,1007.7770131868133,-200.24911964285752,0.0,105.43261346153872,0.0,1551.9130671428588,1646.8024192582438,0.0,372.92066987179464,0.0,0.0,0.0
2025-08-02,57,9:20-9:30,0.97,677.6266666666667,1220.0,711.96,1063.7972527472525,-216.67304945054912,0.0,166.16374542124504,0.0,1646.8024192582438,1796.3497901373644,0.0,376.2095879120883,0.0,0.0,0.0
2025-08-02,58,9:30-9:40,0.9422,631.1832666666667,1257.1053833333333,713.1905333333334,1102.134926373626,-262.58000032051245,0.0,198.75531373626313,0.0,1796.3497901373644,1975.2295725000013,0.0,427.1668029304035,0.0,0.0,0.0
2025-08-02,59,9:40-9:50,0.9569,671.50785,1267.0737,689.9574666666667,1122.4056159340662,-299.4783734432234,0.0,215.00568388278407,0.0,1975.2295725000013,2168.734687994507,0.0,380.5601661172159,0.0,0.0,0.0
2025-08-02,60,9:50-10:00,0.9977,753.7783333333333,1281.8249999999998,673.5949999999999,1141.0170329670327,-312.7640567765569,0.0,268.8691071428574,0.0,2168.734687994507,2410.7168844230787,0.0,259.1775595238091,0.0,0.0,0.0
2025-08-02,61,10:00-10:10,0.9919,677.25455,1311.7496166666665,694.0601333333334,1173.8881478021979,-322.5947222527475,0.0,276.8698347069594,0.0,2410.7168844230787,2659.8997356593422,0.0,357.6252319597071,0.0,0.0,0.0
2025-08-02,62,10:10-10:20,0.9588,647.1700999999999,1299.1707333333334,701.5228875,1202.8467481684982,-376.1378571886446,0.0,322.3950698260071,0.0,2659.8997356593422,2950.055298502749,0.0,329.60556350732634,0.0,0.0,0.0
2025-08-02,63,10:20-10:30,0.9549,706.0383333333332,1282.59375,691.6308333333333,1223.6600961538459,-404.82940476190413,0.0,376.82029761904755,0.0,2950.055298502749,3289.1935663598915,0.0,199.73511904761926,0.0,0.0,0.0
2025-08-02,64,10:30-10:40,0.9839,693.1609333333333,1359.5843833333333,708.1992499999999,1244.340647985348,-398.52750558608057,0.0,341.1175681318681,0.0,3289.1935663598915,3596.199377678573,0.0,325.3058818681319,0.0,0.0,0.0
2025-08-02,65,10:40-10:50,0.799,696.6713500000001,1418.12835,726.4246666666666,1234.324706043956,-344.88548232600726,0.0,306.5602779304031,0.0,3596.199377678573,3872.1036278159354,0.0,414.89672206959676,0.0,0.0,0.0
2025-08-02,66,10:50-11:00,0.5025,719.2316666666667,1447.98125,732.1891666666667,1213.5828983516483,-316.2287271062272,0.0,274.21442765567735,0.0,3872.1036278159354,4118.896612706045,0.0,454.535155677656,0.0,0.0,0.0
2025-08-02,67,11:00-11:10,0.4662,665.4906333333333,1538.9258666666667,735.0548291666667,1239.433082783883,-317.0273833791209,0.0,314.3464837454213,0.0,4118.896612706045,4401.808448076925,0.0,559.088749587912,0.0,0.0,0.0
2025-08-02,68,11:10-11:20,0.5007,644.1733833333333,1566.6964833333334,726.0809208333333,1278.2604824175824,-368.18583827838825,0.0,361.3039416666668,0.0,4401.808448076925,4726.981995576924,0.0,561.2191583333333,0.0,0.0,0.0
2025-08-02,69,11:20-11:30,0.4827,672.7333333333333,1521.8937499999997,714.6579166666667,1304.5240384615386,-450.1467673992671,0.0,428.9912637362635,0.0,4726.981995576924,5113.074132939561,0.0,420.1691529304029,0.0,0.0,0.0
2025-08-02,70,11:30-11:40,0.4785,663.72585,1519.0685999999998,719.9818541666666,1321.1085778388278,-424.644074496337,0.0,423.4123456043958,0.0,5113.074132939561,5494.1452439835175,0.0,431.930404395604,0.0,0.0,0.0
2025-08-02,71,11:40-11:50,0.4662,681.7662666666666,1493.6136166666665,710.1135791666667,1319.563072893773,-488.81699578754626,0.0,474.37636959706936,0.0,5494.1452439835175,5921.08397662088,0.0,337.47098040293054,0.0,0.0,0.0
2025-08-02,72,11:50-12:00,0.4432,737.0766666666666,1456.79375,702.0816666666666,1307.4585164835162,-449.2957234432232,0.0,445.553571428571,0.0,5921.08397662088,6322.082190906594,0.0,274.16351190476246,0.0,0.0,0.0
2025-08-02,73,12:00-12:10,0.4411,757.1938833333334,1501.8886499999999,740.6344125,1308.6670238095237,-377.641778479853,0.0,375.92336039377255,0.0,6322.082190906594,6660.413215260989,0.0,368.77140627289396,0.0,0.0,0.0
2025-08-02,74,12:10-12:20,0.4551,717.7809666666667,1561.6503166666666,739.1080541666666,1334.2529846153845,-434.9055849358973,0.0,407.73018237179497,0.0,6660.413215260989,7027.370379395605,0.0,436.139167628205,0.0,0.0,0.0
2025-08-02,75,12:20-12:30,0.4463,673.7149999999999,1562.3374999999999,707.8466666666666,1364.4563186813184,-484.40225732600675,0.0,446.0086034798536,0.0,7027.370379395605,7428.778122527474,0.0,442.61389652014634,0.0,0.0,0.0
2025-08-02,76,12:30-12:40,0.4113,705.25785,1493.9334,740.8849958333333,1362.0021628205127,-394.32095013736284,0.0,381.71172632783873,0.0,7428.778122527474,7772.318676222529,0.0,406.9638236721612,0.0,0.0,0.0
2025-08-02,77,12:40-12:50,0.5682,733.5561833333333,1455.4761833333332,750.1478333333334,1330.3013395604396,-375.46706167582374,0.0,367.33397619047605,0.0,7772.318676222529,8102.9192547939565,0.0,354.5860238095239,0.0,0.0,0.0
2025-08-02,78,12:50-13:00,0.8279,728.975,1438.6124999999997,721.0891666666666,1308.229532967033,-447.05162545787584,0.0,342.3422664835166,0.0,8102.9192547939565,8411.027294629122,0.0,367.2952335164831,0.0,0.0,0.0
2025-08-02,79,13:00-13:10,0.8636,735.4377166666666,1352.0263666666665,729.8206208333332,1331.3875945054945,-465.94705123626375,0.0,383.88119812271054,0.0,8411.027294629122,8756.520372939562,0.0,232.70745187728937,0.0,0.0,0.0
2025-08-02,80,13:10-13:20,0.8416,733.8015499999999,1303.8260666666665,735.8746958333332,1326.359050732601,-436.53622403846236,0.0,389.48656959706966,0.0,8756.520372939562,9107.058285576924,0.0,180.53794706959695,0.0,0.0,0.0
2025-08-02,81,13:20-13:30,0.8618,724.4783333333332,1321.3,730.9945833333334,1284.3594780219778,-409.68925366300346,0.0,340.38755036630016,0.0,9107.058285576924,9413.407080906594,0.0,256.43411630036655,0.0,0.0,0.0
2025-08-02,82,13:30-13:40,0.8623,732.2726166666666,1327.07695,750.8253291666666,1264.6500705128205,-345.8201081043959,0.0,329.07001208791223,0.0,9413.407080906594,9709.570091785716,0.0,265.73432124542103,0.0,0.0,0.0
2025-08-02,83,13:40-13:50,0.9026,735.5179833333333,1349.693533333333,758.0515791666667,1232.372987179487,-313.53070096153806,0.0,283.4315061813188,0.0,9709.570091785716,9964.658447348902,0.0,330.744043818681,0.0,0.0,0.0
2025-08-02,84,13:50-14:00,0.9754,727.54,1353.26875,745.3541666666666,1181.4247252747257,-273.84621336996406,0.0,269.28388736263787,0.0,9964.658447348902,10207.013945975277,0.0,356.4448626373621,0.0,0.0,0.0
2025-08-02,85,14:00-14:10,1.0002,723.1236333333333,1258.5623166666664,745.6754666666666,1148.4740694139196,-297.3314754578762,0.0,242.18763548534832,0.0,10207.013945975277,10424.98281791209,0.0,293.25104784798486,0.0,0.0,0.0
2025-08-02,86,14:10-14:20,0.9978,715.8938833333333,1176.9782,757.1411791666666,1127.9797415750916,-226.3507311355313,0.0,166.7354391483516,0.0,10424.98281791209,10575.044713145606,0.0,294.34887751831513,0.0,0.0,0.0
2025-08-02,87,14:20-14:30,1.0271,717.495,1147.8999999999999,764.9337499999999,1100.7230082417584,-185.21130036630052,0.0,85.3131684981687,0.0,10575.044713145606,10651.826564793959,0.0,345.09183150183117,0.0,0.0,0.0
2025-08-02,88,14:30-14:40,1.0906,747.8442499999999,1111.63485,759.5888583333333,1054.0478624542122,-158.93318644688657,0.0,85.42113681318642,0.0,10651.826564793959,10728.705587925826,0.0,278.3694631868136,0.0,0.0,0.0
2025-08-02,89,14:40-14:50,0.9376,767.5385333333334,1092.0346333333332,766.0982875,1010.6347113553115,-137.6437355311357,0.0,51.81031744505515,0.0,10728.705587925826,10775.334873626376,0.0,272.6857825549447,0.0,0.0,0.0
2025-08-02,90,14:50-15:00,0.6694,767.8633333333333,1068.40625,778.0145833333332,977.6503434065935,-46.92540293040315,0.0,27.40569597069623,0.0,10775.334873626376,10800.000000000004,0.0,273.1372206959704,0.0,0.0,0.0
2025-08-02,91,15:00-15:10,0.66,769.0301,987.2367333333333,766.2990708333333,939.9329736263735,-26.93970544871786,0.0,0.0,0.0,10800.000000000004,10800.000000000004,0.0,218.20663333333334,0.0,0.0,0.0
2025-08-02,92,15:10-15:20,0.7217,728.5025999999999,926.1686666666666,769.2996833333333,891.076193772894,24.531426098900965,24.531426098900965,0.0,0.0,10800.000000000004,10800.000000000004,0.0,222.19749276556763,17.704330215576828,0.0,17.704330215576828
2025-08-02,93,15:20-15:30,0.7308,693.5766666666666,891.8374999999999,782.9549999999999,840.0337225274726,53.64695054945037,53.64695054945037,0.0,0.0,10800.000000000004,10800.000000000004,0.0,251.90778388278363,39.20519146153833,0.0,39.20519146153833
2025-08-02,94,15:30-15:40,0.7534,757.0981666666667,815.4672666666667,766.1232749999999,801.9698173992674,74.04942014651988,74.04942014651988,0.0,0.0,10800.000000000004,10800.000000000004,0.0,132.41852014651988,55.78883313838807,0.0,55.78883313838807
2025-08-02,95,15:40-15:50,0.7823,777.8534999999999,742.6258333333333,765.1460916666666,765.7503734432232,134.10084345238113,134.10084345238113,0.0,0.0,10800.000000000004,10800.000000000004,0.0,98.87317678571446,104.90708983279775,0.0,104.90708983279775
2025-08-02,96,15:50-16:00,0.8055,733.05,700.1687499999999,781.0604166666665,724.2881181318681,173.35648351648354,173.35648351648354,0.0,0.0,10800.000000000004,10800.000000000004,0.0,140.4752335164835,139.63864747252748,0.0,139.63864747252748
2025-08-02,97,16:00-16:10,0.8271,738.7452499999999,669.5078,768.9761374999999,679.9982261904762,182.20292490842508,182.20292490842508,0.0,0.0,10800.000000000004,10800.000000000004,0.0,112.96547490842511,150.70003919175838,0.0,150.70003919175838
2025-08-02,98,16:10-16:20,0.8519,756.4919333333333,643.9059,769.2770208333333,630.4522763736262,247.9223817765569,247.9223817765569,0.0,0.0,10800.000000000004,10800.000000000004,0.0,135.33634844322353,211.20507703544882,0.0,211.20507703544882
2025-08-02,99,16:20-16:30,0.8791,764.0883333333333,616.4499999999999,791.0908333333333,576.4296703296703,322.8695787545788,322.8695787545788,0.0,0.0,10800.000000000004,10800.000000000004,0.0,175.2312454212455,283.83464668315025,0.0,283.83464668315025
2025-08-02,100,16:30-16:40,0.9024,774.4173499999999,578.1272166666666,791.4301291666667,523.1545428571428,367.3344902014654,367.3344902014654,0.0,0.0,10800.000000000004,10800.000000000004,0.0,171.04435686813213,331.4826439578024,0.0,331.4826439578024
2025-08-02,101,16:40-16:50,0.9163,718.92515,526.5444833333333,735.7388874999999,475.31715109890115,354.4133600732601,354.4133600732601,0.0,0.0,10800.000000000004,10800.000000000004,0.0,162.0326934065934,324.7489618351282,0.0,324.7489618351282
2025-08-02,102,16:50-17:00,0.9264,634.1333333333333,468.625,674.3520833333333,433.6712912087912,351.722097069597,351.722097069597,0.0,0.0,10800.000000000004,10800.000000000004,0.0,186.21376373626367,325.8353507252747,0.0,325.8353507252747
2025-08-02,103,17:00-17:10,0.9462,637.3117833333333,416.9080666666667,695.1270791666666,393.1624901098901,420.11747124542114,420.11747124542114,0.0,0.0,10800.000000000004,10800.000000000004,0.0,199.7137545787545,397.5151512924175,0.0,397.5151512924175
2025-08-02,104,17:10-17:20,0.9742,667.1489333333333,375.23895,711.5260249999999,341.4237250915751,477.31608566849803,477.31608566849803,0.0,0.0,10800.000000000004,10800.000000000004,0.0,185.40610233516475,465.00133065825077,0.0,465.00133065825077
2025-08-02,105,17:20-17:30,0.9862,676.8599999999999,329.84375,690.4229166666667,284.94965659340653,503.47790293040316,503.47790293040316,0.0,0.0,10800.000000000004,10800.000000000004,0.0,156.46165293040326,496.5299078699636,0.0,496.5299078699636
2025-08-02,106,17:30-17:40,0.976,678.7288833333333,263.7438833333333,684.1467125,243.0577505494506,539.4952557234432,539.4952557234432,0.0,0.0,10800.000000000004,10800.000000000004,0.0,124.51025572344315,526.5473695860805,0.0,526.5473695860805
2025-08-02,107,17:40-17:50,1.0742,678.9999499999999,207.0807,694.8763458333333,204.30259816849812,608.443877335165,608.443877335165,0.0,0.0,10800.000000000004,10800.000000000004,0.0,136.52462733516506,653.5904130334343,0.0,653.5904130334343
2025-08-02,108,17:50-18:00,1.2313,679.8133333333333,167.61874999999998,704.0279166666666,161.60947802197802,647.8473351648352,647.8473351648352,0.0,0.0,10800.000000000004,10800.000000000004,0.0,135.65275183150186,797.6944237884616,0.0,797.6944237884616
2025-08-02,109,18:00-18:10,1.2561,684.1972166666666,124.87034999999999,694.2217541666666,119.50162838827839,671.7604067765567,671.7604067765567,0.0,0.0,10800.000000000004,10800.000000000004,0.0,112.43354010989015,843.7982469520329,0.0,843.7982469520329
2025-08-02,110,18:10-18:20,1.2447,704.63595,82.36638333333333,681.1649458333333,79.69043589743589,704.9908139652014,704.9908139652014,0.0,0.0,10800.000000000004,10800.000000000004,0.0,82.72124729853476,877.5020661424861,0.0,877.5020661424861
2025-08-02,111,18:20-18:30,1.2545,714.7749999999999,43.75625,681.4633333333333,41.90446428571428,741.7321199633698,741.7321199633698,0.0,0.0,10800.000000000004,10800.000000000004,0.0,70.71336996336993,930.5029444940474,0.0,930.5029444940474
2025-08-02,112,18:30-18:40,1.2522,678.3571833333333,10.153533333333332,696.9238875000001,8.466565750915748,771.8959115842491,771.8959115842491,0.0,0.0,10800.000000000004,10800.000000000004,0.0,103.6922615842492,966.5680604857968,0.0,966.5680604857968
2025-08-02,113,18:40-18:50,1.2881,679.1379833333333,0.0,701.2211458333334,0.0,784.2323666666667,784.2323666666667,0.0,0.0,10800.000000000004,10800.000000000004,0.0,105.09438333333344,1010.1697115033335,0.0,1010.1697115033335
2025-08-02,114,18:50-19:00,1.3466,711.3649999999999,0.0,689.6724999999999,0.0,786.5687499999999,0.0,0.0,786.5687499999999,10800.000000000004,9926.034722222226,0.0,75.20375000000001,0.0,0.0,0.0
2025-08-02,115,19:00-19:10,1.3523,686.1351,0.6126333333333334,683.5767666666667,0.4950261904761904,773.6744279761905,0.0,0.0,773.6744279761905,9926.034722222226,9066.396468915347,0.0,88.15196130952381,0.0,0.0,0.0
2025-08-02,116,19:10-19:20,1.3445,659.1351999999999,0.0,693.1016625,0.0,769.9268791666666,0.0,0.0,769.9268791666666,9066.396468915347,8210.922158730162,0.0,110.79167916666665,0.0,0.0,0.0
2025-08-02,117,19:20-19:30,1.3483,662.93,0.0,709.8420833333332,0.0,799.0845833333331,0.0,0.0,799.0845833333331,8210.922158730162,7323.050399470903,0.0,136.1545833333331,0.0,0.0,0.0
2025-08-02,118,19:30-19:40,1.349,675.961,0.04398333333333333,715.1341541666667,0.035542673992673995,818.7519906593405,0.0,0.0,818.7519906593405,7323.050399470903,6413.32596540497,0.0,142.8349739926739,0.0,0.0,0.0
2025-08-02,119,19:40-19:50,1.3473,701.2722999999999,0.0,711.3753916666666,0.0,818.7837374999998,0.0,0.0,818.7837374999998,6413.32596540497,5503.566257071637,0.0,117.51143749999994,0.0,0.0,0.0
2025-08-02,120,19:50-20:00,1.3482,720.14,0.0,710.7974999999999,0.0,817.5399999999998,0.0,0.0,817.5399999999998,5503.566257071637,4595.188479293859,0.0,97.39999999999986,0.0,0.0,0.0
2025-08-02,121,20:00-20:10,1.3513,703.8261833333332,0.00315,721.46605,0.0025326007326007326,809.990184065934,0.0,0.0,809.990184065934,4595.188479293859,3695.1993858872656,0.0,106.16715073260082,0.0,0.0,0.0
2025-08-02,122,20:10-20:20,1.34,695.5569666666667,0.0,718.8541083333332,0.0,810.0452791666664,183.12161053113505,0.0,626.9236686355314,3695.1993858872656,2998.6175318477863,0.0,114.48831249999978,245.38295811172097,0.0,245.38295811172097
2025-08-02,123,20:20-20:30,1.3489,704.1383333333333,0.0,708.1658333333332,0.0,801.8083333333332,0.0,0.0,801.8083333333332,2998.6175318477863,2107.7193836996385,0.0,97.66999999999985,0.0,0.0,0.0
2025-08-02,124,20:30-20:40,1.3952,700.6202666666666,0.00023333333333333333,716.6790208333333,0.00011300366300366301,816.9474453296701,0.0,0.0,816.9474453296701,2107.7193836996385,1200.0000000000045,0.0,116.32741199633688,0.0,0.0,0.0
2025-08-02,125,20:40-20:50,1.2226,712.9373499999999,0.0,710.6438083333333,0.0,812.0362791666665,812.0362791666665,0.0,0.0,1200.0000000000045,1200.0000000000045,0.0,99.09892916666661,992.7955549091664,0.0,992.7955549091664
2025-08-02,126,20:50-21:00,0.9332,715.76,0.0,694.9637499999999,0.0,803.9574999999999,803.9574999999999,0.0,0.0,1200.0000000000045,1200.0000000000045,0.0,88.19749999999988,750.2531389999999,0.0,750.2531389999999
2025-08-02,127,21:00-21:10,0.9068,658.21435,0.0,708.5230416666666,0.0,799.7598833333334,799.7598833333334,0.0,0.0,1200.0000000000045,1200.0000000000045,0.0,141.54553333333342,725.2222622066668,0.0,725.2222622066668
2025-08-02,128,21:10-21:20,0.9371,652.3504666666666,0.0,711.6814083333334,0.0,796.21145,796.21145,0.0,0.0,1200.0000000000045,1200.0000000000045,0.0,143.86098333333337,746.1297497950001,0.0,746.1297497950001
2025-08-02,129,21:20-21:30,0.9371,688.8516666666666,0.0,709.67125,0.0,807.0562500000001,807.0562500000001,0.0,0.0,1200.0000000000045,1200.0000000000045,0.0,118.20458333333352,756.2924118750001,0.0,756.2924118750001
2025-08-02,130,21:30-21:40,0.9871,640.8480999999999,0.0,739.1208749999998,0.0,811.0494499999999,811.0494499999999,0.0,0.0,1200.0000000000045,1200.0000000000045,0.0,170.20134999999993,800.5869120949999,0.0,800.5869120949999
2025-08-02,131,21:40-21:50,0.7764,561.8590999999999,0.0,707.9255875,0.0,795.5549541666668,795.5549541666668,0.0,0.0,1200.0000000000045,1200.0000000000045,0.0,233.6958541666669,617.668866415,0.0,617.668866415
2025-08-02,132,21:50-22:00,0.4209,534.5166666666667,0.0,629.5529166666665,0.0,722.7958333333331,1556.1291666666664,833.3333333333333,0.0,1200.0000000000045,1950.0000000000045,0.0,188.27916666666647,654.9747662499999,0.0,654.9747662499999
2025-08-02,133,22:00-22:10,0.3859,587.1967999999999,0.0,616.0928791666666,0.0,709.2214333333333,1542.5547666666666,833.3333333333333,0.0,1950.0000000000045,2700.0000000000045,0.0,122.02463333333344,595.2718844566667,0.0,595.2718844566667
2025-08-02,134,22:10-22:20,0.4368,607.6280666666667,0.0,622.5501458333333,0.0,715.4520958333333,715.4520958333333,0.0,0.0,2700.0000000000045,2700.0000000000045,0.0,107.8240291666666,312.50947546,0.0,312.50947546
2025-08-02,135,22:20-22:30,0.4198,568.6983333333333,0.0,615.6508333333334,0.0,710.5783333333335,1543.9116666666669,833.3333333333333,0.0,2700.0000000000045,3450.0000000000045,0.0,141.88000000000034,648.1341176666667,0.0,648.1341176666667
2025-08-02,136,22:30-22:40,0.4186,548.2207333333333,0.0,611.7722208333332,0.0,690.754320833333,1524.0876541666662,833.3333333333333,0.0,3450.0000000000045,4200.000000000005,0.0,142.5335874999996,637.9830920341665,0.0,637.9830920341665
2025-08-02,137,22:40-22:50,0.4241,561.9790166666667,0.0,615.3849624999999,0.0,697.9946499999999,1531.3279833333331,833.3333333333333,0.0,4200.000000000005,4950.000000000005,0.0,136.0156333333332,649.4361977316665,0.0,649.4361977316665
2025-08-02,138,22:50-23:00,0.4237,581.0066666666667,0.0,617.0825,0.0,701.7566666666667,1535.09,833.3333333333333,0.0,4950.000000000005,5700.000000000005,0.0,120.75,650.417633,0.0,650.417633
2025-08-02,139,23:00-23:10,0.4248,572.2562666666666,0.0,608.5157875,0.0,689.2941833333334,1355.96085,666.6666666666666,0.0,5700.000000000005,6300.000000000005,0.0,117.03791666666666,576.01216908,0.0,576.01216908
2025-08-02,140,23:10-23:20,0.424,593.5407666666666,0.0,623.9651916666667,0.0,711.6401458333333,1544.9734791666665,833.3333333333333,0.0,6300.000000000005,7050.000000000005,0.0,118.0993791666665,655.0687551666666,0.0,655.0687551666666
2025-08-02,141,23:20-23:30,0.422,623.16,0.0,642.6316666666667,0.0,745.18875,1578.5220833333333,833.3333333333333,0.0,7050.000000000005,7800.000000000005,0.0,122.02874999999995,666.1363191666667,0.0,666.1363191666667
2025-08-02,142,23:30-23:40,0.424,597.1711833333333,0.0,620.5201541666667,0.0,716.69515,1550.0284833333333,833.3333333333333,0.0,7800.000000000005,8550.000000000004,0.0,119.52396666666687,657.2120769333333,0.0,657.2120769333333
2025-08-02,143,23:40-23:50,0.4271,680.4875333333333,0.0,675.9830541666666,0.0,777.0984999999998,777.0984999999998,0.0,0.0,8550.000000000004,8550.000000000004,0.0,96.61096666666651,331.8987693499999,0.0,331.8987693499999
2025-08-02,144,23:50-24:00,0.4276,816.2366666666667,0.0,780.5554166666667,0.0,863.7920833333334,863.7920833333334,0.0,0.0,8550.000000000004,8550.000000000004,0.0,47.5554166666667,369.35749483333336,0.0,369.35749483333336
2025-08-03,1,0:00-0:10,0.4248,765.8332166666667,0.0,779.1702541666666,0.0,858.2588916666666,1691.5922249999999,833.3333333333333,0.0,8550.000000000004,9300.000000000004,0.0,92.42567499999996,718.58837718,0.0,718.58837718
2025-08-03,2,0:10-0:20,0.4245,679.0305999999999,0.0,758.4028875,0.0,828.1538791666668,1661.4872125000002,833.3333333333333,0.0,9300.000000000004,10050.000000000004,0.0,149.1232791666671,705.3013217062501,0.0,705.3013217062501
2025-08-03,3,0:20-0:30,0.4269,684.8233333333333,0.0,765.81625,0.0,854.9054166666666,854.9054166666666,0.0,0.0,10050.000000000004,10050.000000000004,0.0,170.08208333333334,364.959122375,0.0,364.959122375
2025-08-03,4,0:30-0:40,0.4272,763.62095,0.0,762.2037916666666,0.0,858.5077083333333,858.5077083333333,0.0,0.0,10050.000000000004,10050.000000000004,0.0,94.88675833333332,366.754493,0.0,366.754493
2025-08-03,5,0:40-0:50,0.4271,791.2169666666666,0.0,765.7141416666666,0.0,858.3585875,858.3585875,0.0,0.0,10050.000000000004,10050.000000000004,0.0,67.14162083333338,366.60495272124996,0.0,366.60495272124996
2025-08-03,6,0:50-1:00,0.4285,755.9016666666666,0.0,775.1870833333332,0.0,875.4533333333334,875.4533333333334,0.0,0.0,10050.000000000004,10050.000000000004,0.0,119.55166666666673,375.13175333333334,0.0,375.13175333333334
2025-08-03,7,1:00-1:10,0.4311,747.9591166666667,0.0,765.7202791666666,0.0,866.6621166666665,866.6621166666665,0.0,0.0,10050.000000000004,10050.000000000004,0.0,118.70299999999986,373.61803849499995,0.0,373.61803849499995
2025-08-03,8,1:10-1:20,0.4302,720.7776833333334,0.0,755.4689,0.0,855.6693374999999,855.6693374999999,0.0,0.0,10050.000000000004,10050.000000000004,0.0,134.8916541666665,368.10894899249996,0.0,368.10894899249996
2025-08-03,9,1:20-1:30,0.4279,692.5116666666665,0.0,750.39875,0.0,834.41625,834.41625,0.0,0.0,10050.000000000004,10050.000000000004,0.0,141.90458333333345,357.046713375,0.0,357.046713375
2025-08-03,10,1:30-1:40,0.4312,734.0907,0.0,739.1354083333332,0.0,815.1627291666665,815.1627291666665,0.0,0.0,10050.000000000004,10050.000000000004,0.0,81.07202916666654,351.49816881666663,0.0,351.49816881666663
2025-08-03,11,1:40-1:50,0.4333,732.5583333333334,0.0,733.5930458333333,0.0,815.7515208333332,815.7515208333332,0.0,0.0,10050.000000000004,10050.000000000004,0.0,83.1931874999998,353.46513397708327,0.0,353.46513397708327
2025-08-03,12,1:50-2:00,0.4311,687.3116666666666,0.0,735.9891666666667,0.0,827.7866666666667,827.7866666666667,0.0,0.0,10050.000000000004,10050.000000000004,0.0,140.47500000000014,356.858832,0.0,356.858832
2025-08-03,13,2:00-2:10,0.4293,710.5921333333333,0.0,733.4501958333333,0.0,831.2117166666666,831.2117166666666,0.0,0.0,10050.000000000004,10050.000000000004,0.0,120.61958333333325,356.83918996499995,0.0,356.83918996499995
2025-08-03,14,2:10-2:20,0.4324,731.8950499999999,0.0,717.2978416666666,0.0,815.0706666666666,815.0706666666666,0.0,0.0,10050.000000000004,10050.000000000004,0.0,83.17561666666677,352.4365562666666,0.0,352.4365562666666
2025-08-03,15,2:20-2:30,0.4367,715.0616666666666,0.0,713.25375,0.0,806.9829166666666,806.9829166666666,0.0,0.0,10050.000000000004,10050.000000000004,0.0,91.92124999999999,352.4094397083333,0.0,352.4094397083333
2025-08-03,16,2:30-2:40,0.4348,700.3744499999999,0.0,751.1125458333332,0.0,826.2532166666666,826.2532166666666,0.0,0.0,10050.000000000004,10050.000000000004,0.0,125.8787666666667,359.25489860666664,0.0,359.25489860666664
2025-08-03,17,2:40-2:50,0.4335,705.2463833333333,0.0,748.9829791666667,0.0,844.8978916666667,844.8978916666667,0.0,0.0,10050.000000000004,10050.000000000004,0.0,139.65150833333348,366.2632360375,0.0,366.2632360375
2025-08-03,18,2:50-3:00,0.4357,706.4283333333333,0.0,704.3783333333333,0.0,799.14,799.14,0.0,0.0,10050.000000000004,10050.000000000004,0.0,92.7116666666667,348.185298,0.0,348.185298
2025-08-03,19,3:00-3:10,0.4374,674.1661333333333,0.0,696.0326958333332,0.0,774.6683249999998,774.6683249999998,0.0,0.0,10050.000000000004,10050.000000000004,0.0,100.50219166666648,338.8399253549999,0.0,338.8399253549999
2025-08-03,20,3:10-3:20,0.4371,684.1287833333333,0.00023333333333333333,698.4921916666667,0.0001749084249084249,782.5566834249084,782.5566834249084,0.0,0.0,10050.000000000004,10050.000000000004,0.0,98.42813342490842,342.0555263250275,0.0,342.0555263250275
2025-08-03,21,3:20-3:30,0.4356,730.875,0.0,697.5466666666666,0.0,792.9245833333333,792.9245833333333,0.0,0.0,10050.000000000004,10050.000000000004,0.0,62.04958333333332,345.3979485,0.0,345.3979485
2025-08-03,22,3:30-3:40,0.4353,728.9782166666666,0.0,709.8088958333334,0.0,794.7267541666668,794.7267541666668,0.0,0.0,10050.000000000004,10050.000000000004,0.0,65.74853750000011,345.94455608875006,0.0,345.94455608875006
2025-08-03,23,3:40-3:50,0.436,703.8530000000001,0.003183333333333333,721.6769166666666,0.0032937728937728937,791.6749270604394,791.6749270604394,0.0,0.0,10050.000000000004,10050.000000000004,0.0,87.82511039377266,345.17026819835155,0.0,345.17026819835155
